clip_name,source_time_seconds,duration_ms,score,average_abs,peak_abs,file_path
01_t0000.045_score7199.wav,0.045,55.9,7199.04,6081.90,11022,/Users/castao/Desktop/KeyboardSoundApp/stars_candidates/freesound_crunchpixstudio-button-394464/01_t0000.045_score7199.wav
