clip_name,source_time_seconds,duration_ms,score,average_abs,peak_abs,file_path
01_t0000.152_score3323.wav,0.152,240.0,3322.82,3235.86,9500,/Users/castao/Desktop/KeyboardSoundApp/battle_candidates/freesound_crunchpixstudio-cloud-spread-394490/01_t0000.152_score3323.wav
02_t0000.223_score3459.wav,0.223,240.0,3459.17,3419.78,10347,/Users/castao/Desktop/KeyboardSoundApp/battle_candidates/freesound_crunchpixstudio-cloud-spread-394490/02_t0000.223_score3459.wav
