clip_name,source_time_seconds,duration_ms,score,average_abs,peak_abs,file_path
01_t0000.274_score674.wav,0.274,140.0,673.64,466.18,2368,/Users/castao/Desktop/KeyboardSoundApp/farming_candidates/villager/01_t0000.274_score674.wav
02_t0000.359_score476.wav,0.359,140.0,476.09,515.39,1483,/Users/castao/Desktop/KeyboardSoundApp/farming_candidates/villager/02_t0000.359_score476.wav
