clip_name,source_time_seconds,duration_ms,score,average_abs,peak_abs,file_path
01_t0000.132_score4711.wav,0.132,220.0,4711.01,4004.96,12194,/Users/castao/Desktop/KeyboardSoundApp/stars_candidates/freesound_crunchpixstudio-material-gold-394476/01_t0000.132_score4711.wav
02_t0000.235_score3524.wav,0.235,220.0,3524.24,3348.34,12989,/Users/castao/Desktop/KeyboardSoundApp/stars_candidates/freesound_crunchpixstudio-material-gold-394476/02_t0000.235_score3524.wav
