clip_name,source_time_seconds,duration_ms,score,average_abs,peak_abs,file_path
01_t0000.115_score8640.wav,0.115,180.0,8640.40,5820.32,18807,/Users/castao/Desktop/KeyboardSoundApp/fart_candidates/mikrotop22-furtz22-198542/01_t0000.115_score8640.wav
