clip_name,source_time_seconds,duration_ms,score,average_abs,peak_abs,file_path
01_t0000.140_score4305.wav,0.140,120.0,4305.40,4766.45,7542,/Users/castao/Desktop/KeyboardSoundApp/farming_candidates/stone/01_t0000.140_score4305.wav
02_t0000.185_score7731.wav,0.185,117.8,7730.73,9098.52,13407,/Users/castao/Desktop/KeyboardSoundApp/farming_candidates/stone/02_t0000.185_score7731.wav
