clip_name,source_time_seconds,duration_ms,score,average_abs,peak_abs,file_path
01_t0000.381_score10952.wav,0.381,112.3,10951.67,7232.94,23438,/Users/castao/Desktop/KeyboardSoundApp/battle_candidates_v2/freesound_community-punch-2-37333/01_t0000.381_score10952.wav
